rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt 
87,Mississippi,SEC,11-14,112.89821531540244,103,104.0985465490466,84,0.7177259643049795,87,12.831004066179743,18.16899593382026,4.831004066179744,13.16899593382026,3-9,0.6742066893650622,0.4963686955301387,0.8668645160195628,0.7074559825647588,0.4963686955301388,0.8599079120897621,0.6408756369322771,0.8028643336955675,114.98883725095843,105.22552335654527,116.14649568085142,104.44062696851721,114.79585995293536,105.90473142524435,111.25775368287236,102.84141104454908,0.711895400230856,13.0,-0.028358441015938984,881.0,978.0,821.3124999999999,1.0726733125332928,1.190776957613576,0.8459947042301609,0.25,-4.062253119739172,103,248,65.2726149001835
88,Liberty,CUSA,22-3,118.07148169659416,54,109.03172440011865,183,0.7142243936904558,88,26.556094290132712,4.44390570986729,18.556094290132712,1.4439057098672898,14-0,0.4044929459010031,0.3605313979460743,0.43903416215130425,0.41163754513377204,0.3605313979460743,0.43974592608700575,0.893937208684267,0.8763303901735273,107.0882277280251,108.95199005406575,106.91109410221975,108.86423778486905,119.47031703492904,108.83208422591593,75.70921394785579,108.08037828109975,0.016403577433287443,1.0,0.13680202300348754,1091.0,975.0,910.6875,1.1979960194907693,1.0706197241095325,0.4414067086036428,1.0,0.6959913833808388,48,4,63.92661933367093
89,Utah Valley,WAC,18-7,112.83860063706034,104,104.22821505739068,85,0.7135767859010812,89,22.4441658308961,8.5558341691039,12.444165830896099,5.5558341691039015,8-4,0.4355528650673486,0.4282828945901659,0.44342866641762996,0.43714075829096044,0.4282828945901659,0.44353810429709006,0.8808722431822504,0.8494219981577343,107.1027000406416,107.04887081729993,106.6136871583399,107.04141612892043,112.93191642323511,107.69097171887041,111.75563703418241,112.75538219159436,0.4744175014160846,2.0,0.001984355820006556,949.0,871.0,848.775,1.1180819416217491,1.0261847957350299,0.44375698005601016,0.6666666666666666,-2.8560848142263673,82,174,69.11530340421676
90,Colorado,B12,14-12,116.38114448326186,68,107.58074647032831,154,0.7118183275991428,90,15.824474804175864,15.175525195824136,5.824474804175862,12.175525195824136,4-9,0.6849839328719488,0.5234685050509287,0.8464993606929692,0.702636471718912,0.5234685050509287,0.8320355587569002,0.6804605807511999,0.8658385029218215,114.37835179729304,104.61843042912656,115.07782139445135,103.9733885816351,114.5973468602321,105.79864358909019,111.59263553407561,104.9123822952138,0.6703767142169584,10.0,0.04915861447613756,964.0,1036.0,901.85,1.0689138992071852,1.1487497920940288,0.7944296737231206,0.3076923076923077,-2.5957142957476003,79,70,68.23282422112005
91,Marquette,BE,9-17,112.23524515238425,112,103.94418009812209,83,0.7073493369704563,91,10.63895205704381,20.36104794295619,5.638952057043809,14.36104794295619,4-11,0.6876607873147246,0.5433332304879464,0.7935009956543619,0.7092483720429026,0.5433332304879464,0.8005016998981285,0.6729588505466565,0.7506393066734701,114.63074277117988,104.56964001645218,115.14905167921344,104.04231300919112,114.03893857639737,104.32192737668525,112.1219317998288,104.30587379946456,0.6965624671193839,9.0,-0.1263621630998163,1107.0,1177.0,1046.2624999999998,1.05805187512694,1.12495669107896,0.821503812629428,0.26666666666666666,-7.193625013147722,185,362,69.416572718419
92,Yale,Ivy,20-4,120.76864354079416,38,111.88706835776665,249,0.7065001512291104,92,22.9088606901579,5.091139309842099,10.9088606901579,3.091139309842099,8-2,0.41689145201479394,0.43261358471009165,0.39488046624137685,0.4206125773557835,0.4326135847100916,0.40861157000147513,0.8900931633606547,0.8646868249926896,107.49560546211278,108.77173860202453,107.94614598418312,109.37285145076794,116.06440731361019,108.85971489242358,121.77299221301067,123.74766454325926,0.45388436510285673,1.0,0.09857490348724762,788.0,680.0,657.9499999999999,1.1976593966106848,1.0335131848924692,0.4429393294017211,0.8,-0.45046203534549256,60,17,65.15698935190488
93,Wichita St.,Amer,16-10,110.74609212859541,130,102.64025400343468,65,0.7056010493570392,93,19.53059035631778,11.469409643682214,11.530590356317786,6.469409643682215,8-5,0.5030001112752258,0.425473179052099,0.5805270434983526,0.49592999571657265,0.42547317905209925,0.5468154744186924,0.8488239718702743,0.8591396292374198,109.80527140465885,108.74927375636537,109.28882841203719,108.76025514922527,110.30522152546128,102.34623835475386,108.8113892984765,99.3090239101274,0.7409409741276963,4.0,-0.04288623156378413,992.0,957.0,908.8249999999998,1.0915192693862956,1.0530080048414163,0.45916539481157564,0.6153846153846154,-4.63494706261483,109,274,66.01273778676877
94,Memphis,Amer,12-13,107.44081560705212,195,99.7316079581214,34,0.7018788973963189,94,15.597224735356736,15.402775264643264,10.597224735356736,7.4027752646432665,7-5,0.616822180528026,0.6943644768201552,0.5328180262115527,0.6122686258136554,0.6943644768201555,0.5529771778645166,0.7682067787577589,0.6695118364418827,112.34080914144668,105.97482570590455,111.92101551062018,105.99647523730525,104.77688109579638,98.68332888809555,110.74825757090971,103.05778620318306,0.6958584105292841,5.0,-0.06334063281932145,890.0,839.0,849.6749999999998,1.0474593226822022,0.9874363727307501,0.5932954811704442,0.5833333333333334,-5.383523979438712,133,310,69.68111447115596
95,Davidson,A10,15-10,112.57990514500361,107,105.0122509396779,99,0.6900261407050431,95,18.90682427552597,12.093175724474031,9.90682427552597,8.09317572447403,6-6,0.5142001103407674,0.4440925878839567,0.5901499263356458,0.5158866167117628,0.4440925878839567,0.5677378597540673,0.8302794353863242,0.8306419619178761,110.08251653657277,106.98543394590159,109.7456915012602,107.09578525551846,113.37945473661338,105.5753395949999,108.7944408464339,108.27280962244001,0.513814253286721,4.0,-0.026957257530350276,846.0,835.0,768.1374999999999,1.10136531545459,1.0870449626531709,0.5229137265909103,0.5,-4.291927698859081,106,243,63.46957274825117
96,Pacific,WCC,17-11,110.99111155183843,127,103.7542980048561,79,0.6846840151826883,96,18.205054375974637,12.79494562402536,9.20505437597464,8.79494562402536,8-7,0.49032226941538803,0.41446950829533424,0.5560613290527682,0.5132443019080303,0.41446950829533435,0.5845816528505331,0.8103839233068413,0.8348007027456574,109.33989186256393,107.35632248860202,110.1443406355479,107.0409872578262,111.6388284544069,103.09988187370773,106.41010084968157,104.06107253105925,0.563827178535367,6.0,-0.028894282768363477,1085.0,1030.0,990.8,1.095074687121518,1.0395639886960033,0.727183271839357,0.5333333333333333,-4.899337161984634,115,250,64.71537078469409
97,Hawaii,BW,18-6,106.66418079683571,215,99.7324251562239,35,0.684112735630844,97,22.540174932894946,7.45982506710505,14.540174932894951,5.45982506710505,10-4,0.3861164064447952,0.2700918232331496,0.46899110873882793,0.3889661737833919,0.2700918232331497,0.448403349058513,0.9085723960187441,0.9345051924097536,105.8213437633941,110.07386108592141,106.09317773520553,110.33323426568546,107.83657881680335,100.92197364004566,0.0,0.0,0.0,0.0,0.005904230237577468,1093.0,998.0,1016.3874999999999,1.0753772552299197,0.9819089668064592,0.4003652431377784,0.7142857142857143,-2.885348595397119,83,162,69.50375338175996
98,Dayton,A10,16-9,108.70545987121321,167,101.70777415169952,54,0.6824795233737424,98,18.635951301573915,12.364048698426082,9.635951301573918,8.364048698426082,7-5,0.54621348390813,0.5326490737729226,0.5609082615546045,0.5795127840695737,0.5326490737729227,0.6133587970615996,0.7866643788213654,0.7895124238909035,110.11559315108323,107.78394545741838,111.11627258001035,107.31274527605247,105.57017043623378,103.97871937773584,104.43666121082575,103.70838736801154,0.5201077720658068,5.0,0.04570032509469801,861.0,871.0,826.15,1.0421836228287842,1.054287962234461,0.7182598680755898,0.5833333333333334,-2.6449425053807767,81,77,68.13025545770289
99,High Point,BSth,24-4,116.86635753326651,63,109.38140174313807,194,0.6816113677134966,99,26.45351811423976,4.546481885760242,14.453518114239758,1.5464818857602425,12-1,0.27083992273444724,0.26932225662384807,0.27259107593898474,0.27751277640489846,0.26932225662384807,0.2851913886996331,0.947808650715852,0.9481092339923,102.72803209411828,112.31659761080483,103.02824836831535,112.27000870583278,114.27287933544822,108.85038430231661,0.0,0.0,0.0,0.0,0.02338765501211615,1140.0,940.0,940.4499999999999,1.212185655803073,0.9995215056621831,0.3397927439957762,0.9230769230769231,-1.9114271895979842,70,125,69.59558146684617
100,Illinois St.,MVC,17-10,108.94730694261928,163,102.04091978495785,58,0.679862506217576,100,18.993469765417018,12.00653023458298,10.99346976541702,9.00653023458298,9-7,0.47087850753528415,0.4115251981958744,0.5116839077061281,0.49732564896773607,0.4115251981958744,0.5445158968922599,0.8589081802270538,0.8744749117087323,108.47120689589347,108.88288526319064,109.08290356793002,108.48719943000758,107.35609461974221,102.07115930547556,110.5569108628822,110.93261973030219,0.49024760190780814,3.0,-0.04112082166150144,1169.0,1096.0,1096.0875,1.0665206929191327,0.9999201706068174,0.6758438536367863,0.5625,-5.265628082893045,127,270,67.18624824526756
101,DePaul,BE,13-12,108.02872782398231,175,101.18097644173375,49,0.679852482155712,101,15.198609712045853,15.801390287954147,7.1986097120458545,12.801390287954147,5-9,0.6121557869872353,0.3587114426527123,0.8112906289643605,0.6454896462436726,0.3587114426527123,0.8032176582187007,0.7272110326602842,0.9073232050690756,111.97409554538407,106.65412726337408,112.76497001947835,106.02950032762632,109.22710548057184,100.07135607738289,104.0220106227137,99.4550464090663,0.62628518551549,7.0,0.003346948833973018,942.0,1010.0,929.6625,1.0132709451010447,1.0864157691635405,0.7843807264788278,0.35714285714285715,-3.93533189251164,101,171,66.35810356133433
102,Colorado St.,MWC,15-10,116.78056844853374,64,109.49625197963357,196,0.6771430619199931,102,17.749909728941095,13.250090271058905,8.749909728941093,11.250090271058905,6-8,0.5473003182249766,0.4170812688355754,0.6496152856023631,0.5754516711699214,0.4170812688355754,0.6625553924538113,0.7900229520490826,0.8973997668994348,111.30652474973171,107.81393930764558,111.56888369201145,107.00650030945872,112.27588973535876,109.0550172996828,113.21183231165595,109.36728432949172,0.5980417167596491,6.0,0.012519427256497129,956.0,992.0,883.4124999999999,1.0821671642635802,1.122918229026644,0.6927489751071904,0.42857142857142855,-3.6925803589399995,99,149,62.164662527747396
103,South Carolina,SEC,11-14,111.80658296140531,119,104.8451862538804,94,0.6768393420007054,103,12.616920112607893,18.383079887392107,3.6169201126078914,14.383079887392107,2-10,0.6095228370425593,0.36889769560085345,0.8702000736044074,0.6555534979089217,0.36889769560085345,0.8625826884647487,0.6724725306126785,0.879139051492621,113.8993397297215,107.28020893388897,114.82996805287726,105.80135370953278,111.02589968247639,104.84605119928368,110.93465929542799,104.44293054821775,0.6667354127903428,9.0,-0.06332679489796017,858.0,1011.0,836.0500000000001,1.0262544106213742,1.2092578195084025,0.8473479181854318,0.16666666666666666,-5.158558805005647,126,309,66.36792868340228
104,Kansas St.,B12,10-15,112.74438336832834,106,105.93076968605956,119,0.6719196182636857,104,11.78449775405111,19.21550224594889,2.784497754051109,15.21550224594889,1-11,0.6802848906793735,0.521087031657757,0.8527492379527911,0.7099356309446917,0.521087031657757,0.8463262859852559,0.6503842868764275,0.7953017489756569,114.2211619795884,104.71909832267052,114.96331356022823,103.84879260951945,109.65424368532526,105.8677773157289,109.83176223288979,104.93182210114445,0.6282806320246123,11.0,-0.036640072604929796,855.0,1008.0,866.5,0.986728216964801,1.1633006347374495,0.8334803820501855,0.08333333333333333,-5.147347523696595,125,262,71.92067038487961
105,Wyoming,MWC,13-12,113.74195232785696,94,106.95295605788166,137,0.6699031747995421,105,16.251430537260138,14.74856946273986,7.251430537260139,12.74856946273986,4-10,0.5643564581570292,0.38680967880056283,0.7038574990799671,0.5676605987407425,0.38680967880056283,0.6671286047078414,0.7769603980413919,0.8719193834700996,111.6457011915723,106.7390285460666,111.22229316579777,106.63133298598744,111.66514979409251,108.63776629110859,117.0622497118497,112.99273337398994,0.6003435608775738,7.0,-0.04490057602022768,969.0,1041.0,912.125,1.0623543922159793,1.1412909414828012,0.5814278511728815,0.2857142857142857,-5.077300934046046,123,283,66.35050575826814
106,Utah,B12,9-16,115.05180649523786,79,108.37858112051336,170,0.6653322871576604,106,10.796784032474076,20.203215967525924,2.7967840324740756,15.203215967525924,1-11,0.6806606158204602,0.5221311765035371,0.8524008417471266,0.7070654860196615,0.5221311765035371,0.8406291540035292,0.6703113482944009,0.836016358079702,114.31855471477002,104.32487150327974,115.12026550132583,103.99892979871353,114.6253866489228,107.89975057920775,114.85394546141544,105.38659712401174,0.7289490207326627,9.0,-0.08425430124804761,855.0,968.0,814.5625,1.0496432133814164,1.188367988951124,0.817085778516334,0.08333333333333333,-6.551633337074156,167,340,67.27200495871261
107,Seattle,WCC,16-11,101.5297105479269,298,95.76232503420948,18,0.6620726789433607,107,18.299539348615045,12.700460651384951,7.299539348615047,10.700460651384951,5-9,0.5047860332041921,0.37039261513051136,0.6295799214154671,0.5114534249969565,0.37039261513051147,0.6133306765671667,0.8155350097742865,0.9036020277004145,111.2814235470114,108.29915317776755,110.88249603120728,107.88915503488269,99.36590403577843,93.70601808992998,110.51288440067863,97.35636324836815,0.8111762383649121,6.0,-0.020700201817549058,905.0,952.0,959.9875,0.9427206083412545,0.9916795791611871,0.5564583195981148,0.35714285714285715,-4.71100211004677,112,230,67.89494496417345
108,Florida Atlantic,Amer,14-12,111.44773995242561,122,105.27811403618459,107,0.6581200288275845,108,17.234522387416824,13.76547761258318,9.23452238741682,8.76547761258318,6-7,0.5139265046242948,0.46974794675403186,0.5581050624945578,0.5073017612874702,0.46974794675403175,0.5344239606727313,0.8478652826462479,0.84767964358424,109.87691325505641,107.52126076365583,109.44924728849793,107.77749414689386,109.68189457118166,103.49068966959874,112.67785034350248,108.09286209829267,0.617212884075845,2.0,-0.0728356947984915,1029.0,1001.0,955.6625,1.0767399578826207,1.0474409114096241,0.47285309593598235,0.46153846153846156,-6.646565335440382,170,329,70.1246571332028
109,Hofstra,CAA,17-10,113.44157436349427,98,107.2571353253299,142,0.6558099000980349,109,20.338931443504308,10.661068556495692,11.338931443504308,6.6610685564956915,8-6,0.44194299488466693,0.4559585870867023,0.42892851641134866,0.4230937878830308,0.4559585870867023,0.3993580995692683,0.8869862926757516,0.847624244274637,107.60965194136708,108.37067826870522,107.02261942753847,108.81433654425396,113.91737772224889,107.66810986340957,120.15059634091354,104.9238753544788,0.8261199950858561,2.0,-0.02824131468850488,1037.0,970.0,915.45,1.1327762302692663,1.0595881806761702,0.29586164062198717,0.5714285714285714,-5.480057485973865,135,247,65.25108653608984
110,Duquesne,A10,15-10,112.32944152033465,109,106.41738656149147,126,0.6506211787459902,110,18.045769615973054,12.954230384026944,10.045769615973056,7.954230384026944,7-5,0.47529163237311267,0.34884846702047,0.6122717281718087,0.5030701320627946,0.34884846702047,0.6144524457044735,0.8246522144322073,0.8618224884853871,109.99908028981947,109.25215795639882,110.20097431657008,108.30741330805743,113.3995406413,105.99549527437163,110.92828831657278,106.02930367673275,0.6270161109733212,4.0,-0.030800478852777924,938.0,919.0,845.8,1.109009222038307,1.0865452825727122,0.6188138807698033,0.5833333333333334,-4.861292089943116,114,253,70.13600163040442
111,UC Irvine,BW,17-9,104.032206204308,256,98.63233759297408,30,0.6486169837114657,111,21.124075835272237,10.875924164727769,14.124075835272231,5.875924164727768,10-4,0.4381826409224863,0.4301028718422126,0.44510815727700653,0.44372629163732563,0.4301028718422123,0.45190034351439357,0.8947859642724794,0.8974391273581935,107.61646991443673,108.88667293680858,107.76860764910845,109.04625500929822,106.20970047747717,99.00323117278995,0.0,0.0,0.0,0.0,-0.02157314118051612,1081.0,969.0,1011.3500000000001,1.0688683442922824,0.9581252780936371,0.46774877806829646,0.7142857142857143,-5.1169086729259625,124,233,68.53509291045995
112,Sam Houston St.,CUSA,17-8,113.14337017435514,100,107.4326802458862,150,0.6446491476629705,112,21.097739384655434,9.902260615344574,13.097739384655428,6.902260615344569,9-5,0.44340852945709974,0.42924576557844046,0.4545364153617605,0.4470597741724618,0.42924576557844,0.45685747889917355,0.8696398214656244,0.8240803593726774,109.27800410473277,108.49973353772201,109.1077421353985,108.7459944969563,112.1666356172447,107.94733680276624,129.3631458913269,115.35937035339028,0.7887771607498543,1.0,0.032616951000049355,1095.0,1039.0,977.6374999999999,1.1200470522049328,1.0627661070693382,0.4622732938198043,0.6428571428571429,-3.5480840113852588,96,102,70.19712552621465
113,Illinois Chicago,MVC,15-12,108.28346342261793,169,102.8349148394687,68,0.6442174135815797,113,17.83310323974744,13.166896760252563,12.833103239747437,7.166896760252563,10-6,0.48708982508369486,0.35364974282981926,0.5788298816332342,0.4790539642005637,0.35364974282981915,0.5480262859544731,0.8671597386251972,0.9020592500180207,109.34287674125828,108.48819719549138,108.89455975862244,108.56065219257027,110.23149945662628,100.3679454861579,136.6785743630178,120.27501833385979,0.8131010278085077,1.0,-0.06019426854823584,1154.0,1072.0,1066.3625000000002,1.082183591414739,1.005286663775217,0.4248119032394287,0.625,-6.8689465601673225,176,299,66.25941386252275
114,Pittsburgh,ACC,9-17,111.46013521334106,121,106.06796332346534,120,0.6388208239102471,114,10.681313834168133,20.318686165831867,3.681313834168132,14.318686165831867,2-11,0.6856724635562006,0.5336324185979312,0.8377125085144702,0.6995620200798849,0.5336324185979312,0.8194000655946295,0.6848807378571791,0.805602452553438,113.76676942315356,103.95881463089005,114.02523728423029,103.86617713685929,110.41246827279534,106.83339412177749,108.83721407315406,106.441406123427,0.5636465022268213,13.0,-0.0694504180739115,856.0,985.0,846.0999999999999,1.0117007445928379,1.164164992317693,0.7717877140030438,0.15384615384615385,-7.067870924657111,179,321,63.84653008976315
115,Murray St.,MVC,19-9,116.4782989488745,67,110.8460792366871,217,0.6387557390268063,115,20.66185968857919,10.33814031142081,12.66185968857919,7.338140311420811,11-6,0.5093096103741975,0.4403609616037735,0.5539234419315306,0.5101688956010816,0.4403609616037735,0.5485632592996008,0.848935100835141,0.8513117060464818,108.83233051199754,108.9541288788931,108.65174788848404,108.73459385333162,116.60225799259351,112.114874981711,118.19410075624103,121.56844934244333,0.4197702269373835,2.0,0.07127097169581975,1366.0,1362.0,1212.5375,1.126563095986722,1.123264228941373,0.518188891051999,0.6470588235294118,-3.487785649292072,93,42,71.69473676440208
116,Cal Baptist,WAC,19-7,107.32678393649076,196,102.16020692996796,60,0.6381547057613474,116,22.443883145634857,8.55611685436514,12.44388314563486,5.556116854365142,9-4,0.45412810043651947,0.44363170991331674,0.46462449095972236,0.4502044758441579,0.44363170991331685,0.45495147346087667,0.8749347712412322,0.853814496555693,106.67782268512782,108.83480661117488,106.34397406377462,108.54944654473744,106.36214423537334,100.72138182409671,94.95879303204424,110.90681972243358,0.1436444517238233,1.0,0.0876677429681525,916.0,868.0,877.2625,1.0441572505378949,0.9894415867542496,0.4298016279638775,0.6923076923076923,-2.514203387743853,77,27,65.50248798386245
117,UNLV,MWC,13-12,114.04368744630366,91,108.96130765182754,181,0.6281458503117101,117,15.4203106194889,15.579689380511102,10.4203106194889,9.579689380511098,8-6,0.5843731581298097,0.48375111598200377,0.6634333341030858,0.6054532096620241,0.48375111598200377,0.6723893611860354,0.7659263109315765,0.8331141016948689,111.10258597033565,105.9172843795352,111.439380243239,105.41664722132323,115.95644511959789,109.19062645111367,115.58138660561164,111.09283234823043,0.6119462540134992,7.0,0.008601656276592706,1082.0,1096.0,973.2625,1.1117247402422266,1.1261093487111646,0.6932867577129177,0.5714285714285714,-5.063956487310325,121,158,70.13494931401058
118,Wright St.,Horz,17-10,113.6546632674669,95,108.59733070927999,175,0.6279551094708986,118,19.916447661496488,11.083552338503516,14.916447661496486,5.083552338503513,12-4,0.400208265847476,0.42464541896185576,0.38340772308133986,0.39581082046515265,0.42464541896185565,0.379951791291966,0.9060011546688109,0.8723753075132513,109.79108904015338,112.5357215252048,109.44454547351552,112.58826320334192,115.60005298757413,108.8842099799755,102.71571938082434,102.57979539707725,0.503806941026671,1.0,-0.06259572726728069,1311.0,1212.0,1095.45,1.1967684513213748,1.1063946323428728,0.36612806413447074,0.75,-6.393343922761051,163,306,66.43507667509947
119,St. Thomas,Sum,21-7,114.68346106492515,84,109.7545492836118,197,0.623677556672716,119,23.08008400230769,7.919915997692308,12.080084002307693,3.919915997692308,10-3,0.33744472504062406,0.3750725335352011,0.29402802293149666,0.34692986774851364,0.37507253353520115,0.3205461185734942,0.9095943362841226,0.8821020540032901,106.76052475892719,112.28008318137798,107.27764773376677,112.49056206121497,115.90107430466686,112.68751121502842,106.13546214878104,112.32884132722226,0.34249035393817484,1.0,0.02105611435399868,1139.0,984.0,919.3250000000002,1.2389524923177329,1.0703505289206754,0.43545786635548334,0.7692307692307693,-3.5731444818047113,97,132,68.95019265604054
120,Washington St.,WCC,11-16,114.81015061759848,83,109.97638390275671,200,0.6212045024235209,120,12.97112994921848,18.02887005078152,7.971129949218479,10.02887005078152,6-8,0.6018853440391093,0.5740762634601324,0.6277080617195879,0.6027223313820017,0.5740762634601324,0.623411158214463,0.7852513056693555,0.8167781956941617,111.09832190763566,104.86001471951919,110.89317216988873,104.81673739015692,116.97993240950031,111.00452206346883,112.58433593105723,111.29243973351161,0.5331325116224188,6.0,-0.08958292826055803,1078.0,1093.0,965.0125000000002,1.1170839755961708,1.132627815701869,0.6083719959465255,0.42857142857142855,-8.493588109679921,226,345,67.51063516160053
121,Saint Joseph's,A10,15-10,106.89706641178286,208,102.4318715483873,64,0.6202683419031334,121,18.586313122670184,12.41368687732982,10.58631312267018,7.413686877329818,7-5,0.4693881006710277,0.35413130695000206,0.5942496272021386,0.47441989031960197,0.35413130695000195,0.5612949783087574,0.8480700231761528,0.8818767859787645,108.29729734936488,108.29687210769087,108.31133928559228,108.40027764372454,109.98904874276712,100.53443710469192,108.55346781944328,109.44497195640068,0.47650257773724203,4.0,-0.013333649957376514,864.0,859.0,815.1374999999999,1.059943874499701,1.0538099400407908,0.495385680521995,0.5833333333333334,-4.983838289592222,118,216,67.74211425962193
122,North Dakota St.,Sum,21-6,113.16083744182563,99,108.48709468622545,172,0.6189414461404601,122,23.782856511402482,7.2171434885975225,13.782856511402477,2.217143488597522,11-1,0.34639641379175434,0.37723068594756026,0.30785357359699694,0.34827412592508744,0.37723068594756015,0.3211273509040193,0.9224803334096677,0.9090951350922711,106.72449978770068,111.66565997255007,106.6201707283548,111.92124049022978,115.54477655042844,110.00933178171404,0.0,0.0,0.0,0.0,0.05069082599961139,985.0,864.0,807.3000000000001,1.2201164375077418,1.0702341137123745,0.36094868282508624,0.9166666666666666,-3.155785864824869,89,69,65.9000156552273
123,Penn St.,B10,11-15,115.5882743100698,76,110.85754821517179,218,0.6178819047864841,123,12.688672461955312,18.311327538044694,3.68867246195531,16.31132753804469,2-13,0.6539673088620042,0.3539477715282236,0.8739816362401098,0.6704467869595044,0.3539477715282234,0.8445212454467089,0.6710671957856555,0.9296547980017332,114.97023686037238,105.25828015329552,115.28326572371323,104.88853356359003,116.63654938160137,111.9125431242736,115.62607660515445,109.83535275387699,0.6435622479752561,11.0,-0.0016759257872261402,1077.0,1277.0,1019.3,1.0566074757186306,1.252820563131561,0.7561400730665065,0.13333333333333333,-5.03502877851923,120,181,67.28913696626105
124,UC Santa Barbara,BW,17-9,117.03192416562047,61,112.32219506597178,255,0.6159435120707214,124,19.873575354837477,11.12642464516252,12.873575354837477,7.1264246451625235,10-5,0.42127890145563524,0.4106489522074978,0.4290741975709362,0.4393339008073945,0.4106489522074978,0.4551106225373377,0.8894062210564332,0.8860659278194803,106.72375971244435,108.58632558234338,106.54234361678735,107.90223691327694,119.22744858205084,112.95144915558706,98.95346615837201,103.07808852221568,0.38470450233445525,1.0,-0.010272174681979607,1220.0,1130.0,1026.0375,1.1890403615852247,1.1013242693371346,0.5332198974365422,0.6666666666666666,-5.312158119816856,129,207,63.8629716286768
125,San Francisco,WCC,15-13,113.59457489758793,96,109.35062695175688,191,0.607753066930993,125,15.673353643359508,15.326646356640492,7.673353643359507,10.326646356640492,7-8,0.5520821258317493,0.48108720328383925,0.6136110587066048,0.5804205041288887,0.48108720328383925,0.6521612214058687,0.7699613774063213,0.8220815551605484,110.0908734218884,106.34711606148412,110.8708131631556,105.77911274194761,111.89114234420167,110.46028960414323,111.56975190567096,105.14415521972687,0.6642190688326066,5.0,0.0074489802301693775,1101.0,1137.0,1017.8874999999997,1.0816519507312943,1.1170193169677398,0.844912034902188,0.4666666666666667,-5.586468310535376,138,160,65.3226691795267
126,George Mason,A10,21-5,109.71803521143038,154,105.634906204695,117,0.6073379909144526,126,23.018049760498904,7.981950239501096,11.018049760498904,6.981950239501096,9-4,0.46159541240486945,0.3415596362935628,0.5816311885161761,0.49864107511531286,0.3415596362935628,0.6120887809310213,0.8617574214446618,0.9238796592836682,108.93399900130535,109.95647733737984,109.71672626047352,109.04820551436661,107.77115192022045,106.34608104836137,100.85608442979414,107.34645909999644,0.32800548035874694,1.0,0.1711537375324521,895.0,877.0,827.3499999999999,1.0817670876896115,1.0600108781047926,0.6912785212096184,0.6923076923076923,-0.9383283656924827,62,1,64.17526890159886
127,Maryland,B10,10-15,111.2647671468684,124,107.28151515931154,143,0.6033031251887241,127,11.395261522833941,19.604738477166055,4.395261522833944,15.604738477166059,3-11,0.7005234206587836,0.5135641290108466,0.8474200069535912,0.7253840043091505,0.5135641290108469,0.8418849357232171,0.5992710399185787,0.7507388720730432,115.85789036360022,104.10995249955667,116.67671404357642,103.46205333556237,112.54629915883989,108.83454718148298,113.66236900829783,111.70838465768712,0.5496896982387509,14.0,0.04094505354235012,933.0,1115.0,911.4,1.023699802501646,1.2233925828395875,0.828969769519011,0.21428571428571427,-3.8862875969490265,100,91,66.8442806930628
128,Fresno St.,MWC,12-13,105.42592325268582,234,101.8992134694538,56,0.5965907610623173,128,14.254337201887845,16.745662798112157,8.254337201887846,11.745662798112155,6-8,0.5501675529043488,0.42220323915534297,0.6507109422785678,0.5787651433696357,0.42220323915534297,0.6648741906874966,0.7809223755181981,0.8676127520274765,110.95620746226137,106.99147906502141,111.59972979531777,106.69800950515858,105.28512149715334,100.11889171693952,96.46260798329082,96.76032350669352,0.49114139057964346,6.0,-0.05054084528912817,1002.0,1009.0,972.3624999999998,1.0304798879018886,1.0376788491946163,0.6979217703083306,0.42857142857142855,-6.498189461442635,166,286,68.57316726869176
129,UT Rio Grande Valley,Slnd,14-12,108.90232602977859,164,105.31351871812427,108,0.595165299718737,129,17.51240194605614,13.487598053943858,13.51240194605614,8.487598053943858,10-7,0.43695545110111034,0.4978994259323934,0.4046909938374898,0.42483931205992154,0.4978994259323934,0.39495108365754666,0.8609382966983705,0.7577729232851328,108.66479446547054,108.79484427404186,107.85434222316962,108.94145368366348,109.40183920982643,106.17944599341251,104.93772373272147,102.37532117349977,0.5705991186526795,4.0,-0.08297108420528632,1255.0,1183.0,1132.0375,1.1086205183132185,1.0450183849916634,0.3618353890457402,0.5882352941176471,-7.186573746969478,184,338,66.88576165396016
130,UC San Diego,BW,18-9,106.18283433640269,226,102.80992606996497,67,0.5917552824996961,130,20.900597308052593,11.099402691947407,10.90059730805259,9.099402691947407,8-7,0.4398868702667866,0.4211600890704658,0.4548682952238431,0.4438618818929494,0.4211600890704658,0.45748295758643936,0.8878986578199974,0.8844985175800156,107.0955565852556,108.16500425431576,107.16765999086309,108.3965457036626,101.8251366135419,101.97788776947247,114.19629819675751,107.97739461010207,0.6556492788609583,1.0,0.031660215992758145,1065.0,1055.0,1055.1875,1.0092992951489663,0.9998223064621217,0.4653269446742284,0.5333333333333333,-5.027632794329699,119,105,67.80988956537358
